model, model_parameter, features, r_2, database_size, coeffs, features_ranking
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.507735484546,(663| 154),[0.01950169 0.01971962],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.495250327692,(663| 154),[ 0.09339917 -2.67134211],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.465076769762,(663| 154),[ 0.04088726 -4.35539597],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.469650989864,(663| 154),[0.02522415],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.444330891915,(663| 154),[0.06686848],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.0873294462531,(663| 154),[2.15438413],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.0463629387372,(663| 154),[2.00235835],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.0598568578301,(663| 154),[0.83367368],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],-0.0337807427189,(663| 154),[-0.05695698],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.0456063231856,(663| 154),[-0.03216981],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0139839782955,(663| 154),[-0.00036637],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.0132702587104,(663| 154),[0.00032909],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.0227110215752,(663| 154),[0.07461617],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.726234962491,(663| 154),[ 5.10825582e-02  3.72403274e-02 -5.50158075e-02 -6.49285001e+00 -2.18210829e-01  3.50997176e-03  3.12643539e+00 -3.42988918e-03 -5.34432041e-02 -9.85352057e-04  8.72788087e+00  7.91690951e-03  1.17930293e-03 -7.69846266e-01 -5.86504182e-03  5.99658461e-01 -1.29763828e+00  8.42685521e-01  7.21317773e-01 -8.66023481e-01 -2.01999671e-01],[11 13  1  4  5 17 10 16 12 19  1 14 18  9 15  6  2  8  7  3  1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.721203154848,(663| 154),[ 5.17702001e-02  3.73771013e-02  1.07639654e-01 -6.90554287e+00 -2.20769705e-01  3.41075453e-03  3.08445315e+00 -3.73478615e-03 -5.85561069e-02 -1.01473187e-03  8.57094200e+00  8.00249116e-03  1.34831554e-03 -7.70827296e-01 -5.35521593e-03  5.09655052e-01 -1.19937127e+00  8.41934149e-01  6.06908567e-01 -7.59126501e-01],[10 12  1  1  2 16  6 15  9 18  1 13 17  4 14 11  8  3  5  7]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],-0.055955008937,(663| 154),[ 6.00620979e-01  2.61321521e-03 -2.52776280e+00 -6.03717169e-02 -2.27561410e-02  2.85734755e-03  9.80199681e+01 -4.22752650e-03 -8.08629817e-03 -4.36585532e-01 -1.58410042e-04  7.93225568e-02 -2.03588371e-01  4.85299195e-01 -3.38316203e-01 -2.27171782e-02],[ 1 13  1  7  9 11  1 12 10  2 14  8  6  3  5  4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.0682406292416,(663| 154),[ 5.87765157e-01  2.90212862e-03 -2.52933620e+00 -6.06885185e-02 -8.70657229e-03  2.74785136e-03  9.98040156e+01 -4.43268535e-03 -8.57929527e-03 -4.56655702e-01 -2.00954875e-03  2.15727283e-01 -3.70631927e-01  4.62692801e-01 -9.92736603e-02 -2.08514496e-01 -3.27002964e-01],[ 1 13  1  7 10 14  1 12 11  2 15  8  4  5  6  9  3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.0627227228101,(663| 154),[ 5.45791583e-01  2.66274985e-03 -2.77829228e+00 -6.07194448e-02 -1.95787481e-02  2.34503135e-03  9.82852888e+01 -4.38586598e-03 -7.82207277e-03 -4.31727701e-01  1.26717940e-01 -2.47371321e-01  4.18142968e-01 -2.31679066e-01 -6.58105214e-02 -1.15610858e-01],[ 1 13  1  7 10 14  1 12 11  2  8  4  5  6  9  3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.598051393076,(663| 154),[ 0.03896579  0.03151877 -2.39694377 -2.71435189],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.618357065814,(663| 154),[ 0.03772666  0.03120543 -3.07837966 -1.13765217  0.00372036],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.621263591605,(663| 154),[ 4.52426511e-02  4.33195864e-02 -1.98239138e+00 -7.37036225e+00 -4.65173955e-03  8.64303877e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.741550116462,(663| 154),[ 0.04014509  0.04045806 -0.3680614  -6.11513424 -0.00930968 -0.81950079  0.72554848 -1.16340377  0.81475719  0.6925834  -1.06948529],[7 8 1 3 9 1 5 1 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.612253708209,(663| 154),[ 0.044375    0.03016816  1.47611135 -7.19499524  0.46101323],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.61684446273,(663| 154),[ 4.62345239e-02  2.97963130e-02  1.30130894e+00 -6.95843835e+00  4.70575004e-01  4.07374731e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.60865420472,(663| 154),[ 4.05670056e-02  2.80599764e-02  4.94596012e-01 -5.53936305e+00  9.03371913e-04 -2.72123724e-02],[1 2 1 1 4 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'one_res'],0.648601161383,(663| 154),[ 0.04483307  0.04082878 -1.46743949 -6.52051274  0.15520811  0.73973643],[3 4 1 1 1 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'| 'one_res'],0.641494353622,(663| 154),[ 0.04882157  0.04124959 -2.17104314 -5.94329515  0.14079796  0.00862408  0.82355973],[3 4 1 1 1 5 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'| 'one_res'],0.658614652015,(663| 154),[ 0.0466903   0.0380678   1.11655658 -9.1685017  -0.01667098 -0.01703506  0.79756045],[2 3 1 1 5 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'| 'one_res'],0.658936057724,(663| 154),[ 4.66131009e-02  3.86579434e-02  7.87863082e-01 -9.05902943e+00 -6.49995750e-01  2.28736507e-01 -9.05123605e-03 -5.98205726e-02  1.00651329e+00],[3 6 1 1 4 1 7 5 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'],0.61558635922,(663| 154),[ 0.0430243   0.03001324  1.40537601 -7.03152554  0.57010869  0.4307734 -0.02724612  0.04566156],[2 4 1 1 3 1 6 5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.525745252461,(653| 164),[0.02397759 0.01809558],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.441264454818,(653| 164),[ 0.09149432 -2.61661696],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.567423186871,(653| 164),[ 0.03943945 -3.84270045],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.515692566422,(653| 164),[0.02505579],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.412246515573,(653| 164),[0.06529432],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.115103258063,(653| 164),[1.96702137],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.0785061949138,(653| 164),[1.78777236],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.00870565665758,(653| 164),[0.64897722],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.028626601079,(653| 164),[-0.05354647],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.0232301893738,(653| 164),[-0.03130479],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.004165174605,(653| 164),[-0.00130037],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.00194000340391,(653| 164),[0.0017928],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.00331456384576,(653| 164),[0.03588093],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.790370748488,(653| 164),[ 5.14361654e-02  3.54031425e-02  8.42403126e-01 -6.88326552e+00 -2.16631237e-01  1.13974929e-03 -3.62594189e+00 -7.55775269e-03 -5.67779359e-02  1.86865397e-03  4.77009906e+00  5.65137245e-03  3.56993351e-03 -5.30711814e-01 -5.24595572e-03  5.65794245e-01 -1.01407002e+00  8.66889470e-01  4.63997737e-01 -8.82611431e-01 -2.29939893e-01],[11 13  1  5  9 19  4 15 12 18  1 16 14 10 17  7  1  8  6  2  3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.785531163541,(653| 164),[ 5.22697473e-02  3.54940476e-02  9.46796269e-01 -7.21925705e+00 -2.23274771e-01  1.06560079e-03 -3.60204335e+00 -7.46467129e-03 -6.36257031e-02  1.69402663e-03  3.70214569e+00  5.64273127e-03  4.13618374e-03 -5.26145862e-01 -4.47629805e-03  4.67657006e-01 -9.04260548e-01  8.56557705e-01  3.35817286e-01 -7.55771449e-01],[ 9 12  1  1  2 18  4 14  8 17  1 15 13  5 16 10  7  3 11  6]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.0671487447818,(653| 164),[ 5.88877805e-01 -2.64565916e-03 -1.12965794e+01 -6.14980146e-02 -4.34315556e-02  3.94497566e-03  8.62930748e+01 -2.27157343e-03 -7.27235456e-03 -2.51758813e-01 -7.57284990e-04  2.88316868e-02  1.95145307e-01  4.52621262e-01 -6.93635280e-01  1.70370247e-02],[ 1 11  1  5  8 12  1 13 10  2 14  6  7  3  4  9]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0622769771761,(653| 164),[ 5.71738558e-01 -2.48896099e-03 -1.14243849e+01 -6.20661615e-02 -3.15686548e-02  3.95355806e-03  8.78265562e+01 -2.26211271e-03 -8.00514034e-03 -2.61583822e-01 -2.46210694e-03  1.47104401e-01  5.21883928e-02  4.51553407e-01 -5.00385022e-01 -1.50461179e-01 -2.85510757e-01],[ 1 12  1  5  8 13  1 15 11  2 14  6  7  3  4  9 10]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0689175447582,(653| 164),[ 5.28215616e-01 -2.61526442e-03 -1.14138037e+01 -6.15721527e-02 -4.51288159e-02  3.06995222e-03  8.46504018e+01 -2.26899879e-03 -6.64044137e-03 -2.25866061e-01  3.44255038e-02  1.97189525e-01  3.87460137e-01 -6.56887799e-01  3.78126328e-02 -7.69120687e-03],[ 1 12  1  5  8 13  1 14 11  2  6  7  3  4  9 10]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.635724363562,(653| 164),[ 0.04300937  0.02878261 -1.11634629 -3.60628632],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.649636122663,(653| 164),[ 0.04100414  0.02868219 -1.95831689 -1.73633138  0.00418818],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.657219179806,(653| 164),[ 4.77856459e-02  4.08729158e-02 -1.57401530e+00 -6.91044929e+00 -3.54059670e-03  8.54723734e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.758035433073,(653| 164),[ 0.04166176  0.03923461  0.58318455 -6.89422139 -0.0096692  -0.8091714  0.70845132 -1.09852565  0.90013207  0.68249605 -1.19255379],[7 8 1 3 9 2 5 1 6 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.629634250038,(653| 164),[ 0.04881575  0.02715412  3.31894247 -8.62381846  0.54195734],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.609440133898,(653| 164),[ 4.97509761e-02  2.76209340e-02  2.62158181e+00 -7.87194150e+00  5.39372428e-01  6.37326771e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.646858758213,(653| 164),[ 4.59092524e-02  2.47682079e-02  2.06531583e+00 -6.70157468e+00 -4.02614076e-03 -2.48149908e-02],[1 3 1 1 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'one_res'],0.668709731222,(653| 164),[ 0.04751081  0.03875743 -0.75402885 -6.67611946  0.16904644  0.74631908],[2 4 1 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'| 'one_res'],0.671853891658,(653| 164),[ 0.04867262  0.03985965 -1.83541317 -5.61435146  0.14978743  0.00829638  0.77812848],[2 4 1 1 1 5 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'| 'one_res'],0.679760087006,(653| 164),[ 0.04978737  0.03583937  1.74466393 -9.20523425 -0.01930007 -0.01503558  0.80381986],[2 3 1 1 4 5 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'| 'one_res'],0.679913404921,(653| 164),[ 4.85429804e-02  3.70365078e-02  7.75508643e-01 -8.45818046e+00 -6.59972002e-01  1.35719340e-01 -7.94524559e-03 -6.08640509e-02  1.01341025e+00],[4 6 1 1 3 1 7 5 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'],0.64452337935,(653| 164),[ 0.04855494  0.02677908  3.15065925 -8.37023952  0.71337464  0.10464219 -0.02774371  0.04108207],[3 6 1 1 2 1 4 5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.430958595446,(669| 148),[0.02372544 0.01880545],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.445724094197,(669| 148),[ 0.09148784 -2.40054331],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.591105735841,(669| 148),[ 0.03801478 -3.60455859],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.413448538457,(669| 148),[0.0255277],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.342064357021,(669| 148),[0.06829264],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],-0.0026588992033,(669| 148),[2.49251979],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],-0.00880343643597,(669| 148),[2.25778866],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],0.0209899005441,(669| 148),[0.31789734],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.119717675651,(669| 148),[-0.05110273],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],0.022572235208,(669| 148),[-0.02297999],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0041020595464,(669| 148),[0.00057636],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.00308265714583,(669| 148),[6.0810493e-05],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.00514366380798,(669| 148),[-0.04305338],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.744850968773,(669| 148),[ 4.73391411e-02  3.48047185e-02 -1.97430712e-02 -4.83305948e+00  4.34012723e-01  2.54861675e-03  1.09898666e+00 -5.40576010e-03 -5.24793601e-02  3.54117870e-03 -4.06100173e+00  7.30463232e-03  1.35954900e-04 -3.89736891e-01 -5.00919935e-03  8.04680198e-01 -1.32918740e+00  1.23598895e+00  3.89617233e-01 -1.10109899e+00 -5.29813622e-01],[11 13  1  4  6 18  5 14 12 16  1 15 19 10 17  7  1  9  8  3  2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.744610747919,(669| 148),[ 4.92711419e-02  3.50069089e-02  3.12616142e-01 -5.77094658e+00  4.07692445e-01  2.21718937e-03  6.18552662e-01 -6.62215860e-03 -6.58913152e-02  3.35104516e-03 -4.89361547e+00  7.30931805e-03  8.29722712e-04 -3.91136969e-01 -3.31010194e-03  5.49324889e-01 -1.06760355e+00  1.24880061e+00  8.35754440e-02 -8.14097394e-01],[10 12  1  1  2 17  4 13  9 15  1 14 18  5 16  7  6  3 11  8]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.100636228227,(669| 148),[ 4.45685040e-03 -2.57919686e-03 -5.93186826e+00 -6.35406090e-02 -7.40764722e-02 -4.97948331e-03  6.23787291e+01  6.93545933e-04 -1.39514396e-03  1.63581427e-01  6.94815898e-04  1.87842108e-01 -3.69854968e-02  2.44008866e-01 -6.27247037e-01  2.32381560e-01],[ 1 11  1  8  6 10  1 14 12  7 13  4  5  3  2  9]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.100830683745,(669| 148),[ 1.22615532e-03 -2.55632792e-03 -5.91191055e+00 -6.35389307e-02 -7.28854129e-02 -5.02838702e-03  6.23734827e+01  7.03792162e-04 -1.41941389e-03  1.61942807e-01  4.98415240e-04  2.03164158e-01 -5.41869900e-02  2.39196991e-01 -6.02371633e-01  2.14197473e-01 -3.27998761e-02],[ 1 12  1  8  6 11  1 14 13  7 15  4  5  3  2  9 10]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.103012317029,(669| 148),[ 1.45679474e-02 -2.50762701e-03 -5.82019326e+00 -6.34296559e-02 -7.05297904e-02 -4.88695120e-03  6.27641154e+01  7.18134172e-04 -1.60523050e-03  1.59305717e-01  2.28873673e-01 -8.22170242e-02  2.45281983e-01 -5.72129468e-01  1.80190837e-01 -8.42912502e-02],[ 1 12  1  8  6 11  1 14 13  7  4  5  3  2  9 10]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.675847162138,(669| 148),[ 0.0427407   0.02754973 -0.36834792 -4.17325565],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.688700096732,(669| 148),[ 0.04057943  0.02749023 -1.37114718 -2.10711083  0.00461104],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.753759129188,(669| 148),[ 4.59859326e-02  3.79943331e-02 -1.88414282e-01 -7.72354602e+00 -2.93979237e-03  7.91993886e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.754383564192,(669| 148),[ 0.0386526   0.03734004  0.6078528  -5.70449912 -0.00886287 -1.13368069  0.84869948 -1.36965475  0.99537894  0.78443095 -1.25885463],[7 8 1 3 9 1 5 1 6 4 2]
